date;state;name;code;cases;deaths
2020-05-12;ES;Dores do Rio Preto;3202000;0;0
2020-05-12;ES;Ecoporanga;3202100;20;1
2020-05-12;ES;Fundão;3202200;520;6
2020-05-12;ES;Governador Lindenberg;3202250;0;0
2020-05-12;ES;Guaçuí;3202300;170;0
2020-05-12;ES;Guarapari;3202400;750;4
2020-05-12;ES;Ibatiba;3202450;0;0
2020-05-12;ES;Ibiraçu;3202500;60;0
2020-05-12;ES;Ibitirama;3202550;10;0
2020-05-12;ES;Iconha;3202600;60;0
2020-05-12;ES;Irupi;3202650;30;0
2020-05-12;ES;Itaguaçu;3202700;0;0
2020-05-12;ES;Itapemirim;3202800;140;0
2020-05-12;ES;Itarana;3202900;10;0
2020-05-12;ES;Iúna;3203000;20;1
2020-05-12;ES;Jaguaré;3203050;10;0
2020-05-12;ES;Jerônimo Monteiro;3203100;20;0
2020-05-12;ES;João Neiva;3203130;120;0
2020-05-12;ES;Laranja da Terra;3203160;20;0
2020-05-12;ES;Linhares;3203200;620;1
2020-05-12;ES;Mantenópolis;3203300;0;0
2020-05-12;ES;Marataízes;3203320;700;2
2020-05-12;ES;Marechal Floriano;3203340;200;0
2020-05-12;ES;Marilândia;3203350;10;0
2020-05-12;ES;Mimoso do Sul;3203400;130;0
2020-05-12;ES;Montanha;3203500;40;0
2020-05-12;ES;Mucurici;3203600;0;0
2020-05-12;ES;Muniz Freire;3203700;30;0
2020-05-12;ES;Muqui;3203800;10;0
2020-05-12;ES;Nova Venécia;3203900;80;1
2020-05-12;ES;Pancas;3204000;110;0
2020-05-12;ES;Pedro Canário;3204050;30;0
2020-05-12;ES;Pinheiros;3204100;60;1
2020-05-12;ES;Piúma;3204200;220;1
2020-05-12;ES;Ponto Belo;3204250;0;0
2020-05-12;ES;Presidente Kennedy;3204300;410;2
2020-05-12;ES;Rio Bananal;3204350;50;0
2020-05-12;ES;Rio Novo do Sul;3204400;50;0
2020-05-12;ES;Santa Leopoldina;3204500;110;0
2020-05-12;ES;Santa Maria de Jetibá;3204550;250;3
2020-05-12;ES;Santa Teresa;3204600;500;1
2020-05-12;ES;São Domingos do Norte;3204650;0;0
2020-05-12;ES;São Gabriel da Palha;3204700;40;0
2020-05-12;ES;São José do Calçado;3204800;130;0
2020-05-12;ES;São Mateus;3204900;650;2
2020-05-12;ES;São Roque do Canaã;3204950;30;0
2020-05-12;ES;Serra;3205000;10050;65
2020-05-12;ES;Sooretama;3205010;80;1
2020-05-12;ES;Vargem Alta;3205030;50;0
2020-05-12;ES;Venda Nova do Imigrante;3205060;230;0
2020-05-12;ES;Viana;3205100;1080;4
2020-05-12;ES;Vila Pavão;3205150;0;0
2020-05-12;ES;Vila Valério;3205170;110;0
2020-05-12;ES;Vila Velha;3205200;11340;33
2020-05-12;ES;Vitória;3205300;9440;44
2020-05-13;ES;Afonso Cláudio;3200100;310;5
2020-05-13;ES;Águia Branca;3200130;0;0
2020-05-13;ES;Água Doce do Norte;3200160;30;0
2020-05-13;ES;Alegre;3200200;40;0
2020-05-13;ES;Alfredo Chaves;3200300;260;1
2020-05-13;ES;Alto Rio Novo;3200350;0;0
2020-05-13;ES;Anchieta;3200400;300;0
2020-05-13;ES;Apiacá;3200500;80;0
2020-05-13;ES;Aracruz;3200600;430;5
2020-05-13;ES;Atílio Vivacqua;3200700;10;0
2020-05-13;ES;Baixo Guandu;3200800;170;1
2020-05-13;ES;Barra de São Francisco;3200900;230;1
2020-05-13;ES;Boa Esperança;3201000;50;0
2020-05-13;ES;Bom Jesus do Norte;3201100;120;0
2020-05-13;ES;Brejetuba;3201150;20;0
2020-05-13;ES;Cachoeiro de Itapemirim;3201200;410;0
2020-05-13;ES;Cariacica;3201300;7430;32
2020-05-13;ES;Castelo;3201400;100;1
2020-05-13;ES;Colatina;3201500;690;0
2020-05-13;ES;Conceição da Barra;3201600;10;0
2020-05-13;ES;Conceição do Castelo;3201700;60;0
2020-05-13;ES;Divino de São Lourenço;3201800;10;0
2020-05-13;ES;Domingos Martins;3201900;410;0
2020-05-13;ES;Dores do Rio Preto;3202000;0;0
2020-05-13;ES;Ecoporanga;3202100;50;1
2020-05-13;ES;Fundão;3202200;540;7
2020-05-13;ES;Governador Lindenberg;3202250;0;0
2020-05-13;ES;Guaçuí;3202300;180;0
2020-05-13;ES;Guarapari;3202400;780;5
2020-05-13;ES;Ibatiba;3202450;0;0
2020-05-13;ES;Ibiraçu;3202500;60;0
2020-05-13;ES;Ibitirama;3202550;10;0
2020-05-13;ES;Iconha;3202600;60;0
2020-05-13;ES;Irupi;3202650;30;0
2020-05-13;ES;Itaguaçu;3202700;0;0
2020-05-13;ES;Itapemirim;3202800;140;0
2020-05-13;ES;Itarana;3202900;10;0
2020-05-13;ES;Iúna;3203000;20;1
2020-05-13;ES;Jaguaré;3203050;10;0
2020-05-13;ES;Jerônimo Monteiro;3203100;20;0
2020-05-13;ES;João Neiva;3203130;120;0
2020-05-13;ES;Laranja da Terra;3203160;20;0
2020-05-13;ES;Linhares;3203200;670;1
2020-05-13;ES;Mantenópolis;3203300;0;0
2020-05-13;ES;Marataízes;3203320;730;3
2020-05-13;ES;Marechal Floriano;3203340;240;0
2020-05-13;ES;Marilândia;3203350;10;0
2020-05-13;ES;Mimoso do Sul;3203400;140;0
2020-05-13;ES;Montanha;3203500;60;0
2020-05-13;ES;Mucurici;3203600;0;0
2020-05-13;ES;Muniz Freire;3203700;30;0
2020-05-13;ES;Muqui;3203800;50;0
2020-05-13;ES;Nova Venécia;3203900;80;1
2020-05-13;ES;Pancas;3204000;110;0
2020-05-13;ES;Pedro Canário;3204050;30;0
2020-05-13;ES;Pinheiros;3204100;60;1
2020-05-13;ES;Piúma;3204200;220;1
2020-05-13;ES;Ponto Belo;3204250;0;0
2020-05-13;ES;Presidente Kennedy;3204300;600;2
2020-05-13;ES;Rio Bananal;3204350;50;0
2020-05-13;ES;Rio Novo do Sul;3204400;50;0
2020-05-13;ES;Santa Leopoldina;3204500;110;0
2020-05-13;ES;Santa Maria de Jetibá;3204550;260;3
2020-05-13;ES;Santa Teresa;3204600;570;1
2020-05-13;ES;São Domingos do Norte;3204650;0;0
2020-05-13;ES;São Gabriel da Palha;3204700;50;0
2020-05-13;ES;São José do Calçado;3204800;130;0
2020-05-13;ES;São Mateus;3204900;750;2
2020-05-13;ES;São Roque do Canaã;3204950;30;0
2020-05-13;ES;Serra;3205000;10690;68
2020-05-13;ES;Sooretama;3205010;80;1
2020-05-13;ES;Vargem Alta;3205030;60;0
2020-05-13;ES;Venda Nova do Imigrante;3205060;230;0
2020-05-13;ES;Viana;3205100;1120;4
2020-05-13;ES;Vila Pavão;3205150;0;0
2020-05-13;ES;Vila Valério;3205170;110;0
2020-05-13;ES;Vila Velha;3205200;11810;37
2020-05-13;ES;Vitória;3205300;9820;47
2020-05-14;ES;Afonso Cláudio;3200100;330;5
2020-05-14;ES;Águia Branca;3200130;10;0
2020-05-14;ES;Água Doce do Norte;3200160;30;0
2020-05-14;ES;Alegre;3200200;40;0
2020-05-14;ES;Alfredo Chaves;3200300;300;1
2020-05-14;ES;Alto Rio Novo;3200350;0;0
2020-05-14;ES;Anchieta;3200400;320;0
2020-05-14;ES;Apiacá;3200500;80;0
2020-05-14;ES;Aracruz;3200600;510;5
2020-05-14;ES;Atílio Vivacqua;3200700;10;0
2020-05-14;ES;Baixo Guandu;3200800;200;1
2020-05-14;ES;Barra de São Francisco;3200900;280;1
2020-05-14;ES;Boa Esperança;3201000;50;0
2020-05-14;ES;Bom Jesus do Norte;3201100;120;0
2020-05-14;ES;Brejetuba;3201150;20;0
2020-05-14;ES;Cachoeiro de Itapemirim;3201200;490;0
2020-05-14;ES;Cariacica;3201300;7980;34
2020-05-14;ES;Castelo;3201400;100;1
2020-05-14;ES;Colatina;3201500;850;0
2020-05-14;ES;Conceição da Barra;3201600;10;0
2020-05-14;ES;Conceição do Castelo;3201700;70;0
2020-05-14;ES;Divino de São Lourenço;3201800;10;0
2020-05-14;ES;Domingos Martins;3201900;420;0
2020-05-14;ES;Dores do Rio Preto;3202000;0;0
2020-05-14;ES;Ecoporanga;3202100;70;1
2020-05-14;ES;Fundão;3202200;580;7
2020-05-14;ES;Governador Lindenberg;3202250;0;0
2020-05-14;ES;Guaçuí;3202300;170;0
2020-05-14;ES;Guarapari;3202400;920;5
2020-05-14;ES;Ibatiba;3202450;0;0
2020-05-14;ES;Ibiraçu;3202500;60;0
2020-05-14;ES;Ibitirama;3202550;10;0
2020-05-14;ES;Iconha;3202600;90;0
2020-05-14;ES;Irupi;3202650;30;0
2020-05-14;ES;Itaguaçu;3202700;0;0
2020-05-14;ES;Itapemirim;3202800;150;0
2020-05-14;ES;Itarana;3202900;10;0
2020-05-14;ES;Iúna;3203000;20;1
2020-05-14;ES;Jaguaré;3203050;20;0
2020-05-14;ES;Jerônimo Monteiro;3203100;20;0
2020-05-14;ES;João Neiva;3203130;120;0
2020-05-14;ES;Laranja da Terra;3203160;30;0
2020-05-14;ES;Linhares;3203200;690;1
2020-05-14;ES;Mantenópolis;3203300;0;0
2020-05-14;ES;Marataízes;3203320;790;3
2020-05-14;ES;Marechal Floriano;3203340;240;0
2020-05-14;ES;Marilândia;3203350;10;0
2020-05-14;ES;Mimoso do Sul;3203400;150;0
2020-05-14;ES;Montanha;3203500;60;0
2020-05-14;ES;Mucurici;3203600;0;0
2020-05-14;ES;Muniz Freire;3203700;30;0
2020-05-14;ES;Muqui;3203800;50;0
2020-05-14;ES;Nova Venécia;3203900;90;1
2020-05-14;ES;Pancas;3204000;120;0
2020-05-14;ES;Pedro Canário;3204050;30;0
2020-05-14;ES;Pinheiros;3204100;60;1
2020-05-14;ES;Piúma;3204200;220;1
2020-05-14;ES;Ponto Belo;3204250;0;0
2020-05-14;ES;Presidente Kennedy;3204300;670;2
2020-05-14;ES;Rio Bananal;3204350;50;0
2020-05-14;ES;Rio Novo do Sul;3204400;60;0
2020-05-14;ES;Santa Leopoldina;3204500;110;0
2020-05-14;ES;Santa Maria de Jetibá;3204550;330;3
2020-05-14;ES;Santa Teresa;3204600;580;1
2020-05-14;ES;São Domingos do Norte;3204650;0;0
2020-05-14;ES;São Gabriel da Palha;3204700;50;0
2020-05-14;ES;São José do Calçado;3204800;130;0
2020-05-14;ES;São Mateus;3204900;810;2
2020-05-14;ES;São Roque do Canaã;3204950;30;0
2020-05-14;ES;Serra;3205000;11570;75
2020-05-14;ES;Sooretama;3205010;80;1
2020-05-14;ES;Vargem Alta;3205030;60;0
2020-05-14;ES;Venda Nova do Imigrante;3205060;270;0
2020-05-14;ES;Viana;3205100;1280;4
2020-05-14;ES;Vila Pavão;3205150;0;0
2020-05-14;ES;Vila Valério;3205170;130;0
2020-05-14;ES;Vila Velha;3205200;12570;42
2020-05-14;ES;Vitória;3205300;10360;49
2020-05-15;ES;Afonso Cláudio;3200100;330;5
2020-05-15;ES;Águia Branca;3200130;20;1
2020-05-15;ES;Água Doce do Norte;3200160;40;0
2020-05-15;ES;Alegre;3200200;40;0
2020-05-15;ES;Alfredo Chaves;3200300;330;2
2020-05-15;ES;Alto Rio Novo;3200350;0;0
2020-05-15;ES;Anchieta;3200400;340;0
2020-05-15;ES;Apiacá;3200500;80;0
2020-05-15;ES;Aracruz;3200600;540;5
2020-05-15;ES;Atílio Vivacqua;3200700;10;0
2020-05-15;ES;Baixo Guandu;3200800;250;1
2020-05-15;ES;Barra de São Francisco;3200900;330;1
2020-05-15;ES;Boa Esperança;3201000;110;0
2020-05-15;ES;Bom Jesus do Norte;3201100;160;0
2020-05-15;ES;Brejetuba;3201150;30;0
2020-05-15;ES;Cachoeiro de Itapemirim;3201200;640;0
2020-05-15;ES;Cariacica;3201300;8460;34
2020-05-15;ES;Castelo;3201400;130;1
2020-05-15;ES;Colatina;3201500;960;1
2020-05-15;ES;Conceição da Barra;3201600;20;0
2020-05-15;ES;Conceição do Castelo;3201700;100;0
2020-05-15;ES;Divino de São Lourenço;3201800;10;0
2020-05-15;ES;Domingos Martins;3201900;440;0
2020-05-15;ES;Dores do Rio Preto;3202000;0;0
2020-05-15;ES;Ecoporanga;3202100;110;1
2020-05-15;ES;Fundão;3202200;620;7
2020-05-15;ES;Governador Lindenberg;3202250;0;0
2020-05-15;ES;Guaçuí;3202300;180;0
2020-05-15;ES;Guarapari;3202400;1030;5
2020-05-15;ES;Ibatiba;3202450;10;0
2020-05-15;ES;Ibiraçu;3202500;70;0
2020-05-15;ES;Ibitirama;3202550;10;0
2020-05-15;ES;Iconha;3202600;90;0
2020-05-15;ES;Irupi;3202650;40;0
2020-05-15;ES;Itaguaçu;3202700;0;0
2020-05-15;ES;Itapemirim;3202800;170;1
2020-05-15;ES;Itarana;3202900;20;0
2020-05-15;ES;Iúna;3203000;20;1
2020-05-15;ES;Jaguaré;3203050;30;0
2020-05-15;ES;Jerônimo Monteiro;3203100;20;0
2020-05-15;ES;João Neiva;3203130;130;0
2020-05-15;ES;Laranja da Terra;3203160;50;0
2020-05-15;ES;Linhares;3203200;740;1
2020-05-15;ES;Mantenópolis;3203300;10;0
2020-05-15;ES;Marataízes;3203320;880;4
2020-05-15;ES;Marechal Floriano;3203340;260;0
2020-05-15;ES;Marilândia;3203350;10;0
2020-05-15;ES;Mimoso do Sul;3203400;170;0
2020-05-15;ES;Montanha;3203500;60;0
2020-05-15;ES;Mucurici;3203600;0;0
2020-05-15;ES;Muniz Freire;3203700;40;0
2020-05-15;ES;Muqui;3203800;60;0
2020-05-15;ES;Nova Venécia;3203900;90;1
2020-05-15;ES;Pancas;3204000;150;0
2020-05-15;ES;Pedro Canário;3204050;50;0
2020-05-15;ES;Pinheiros;3204100;60;1
2020-05-15;ES;Piúma;3204200;240;1
2020-05-15;ES;Ponto Belo;3204250;0;0
2020-05-15;ES;Presidente Kennedy;3204300;720;2
2020-05-15;ES;Rio Bananal;3204350;60;0
2020-05-15;ES;Rio Novo do Sul;3204400;60;0
2020-05-15;ES;Santa Leopoldina;3204500;110;0
2020-05-15;ES;Santa Maria de Jetibá;3204550;380;3
2020-05-15;ES;Santa Teresa;3204600;590;1
2020-05-15;ES;São Domingos do Norte;3204650;0;0
2020-05-15;ES;São Gabriel da Palha;3204700;60;0
2020-05-15;ES;São José do Calçado;3204800;130;0
2020-05-15;ES;São Mateus;3204900;900;2
2020-05-15;ES;São Roque do Canaã;3204950;30;0
2020-05-15;ES;Serra;3205000;12300;77
2020-05-15;ES;Sooretama;3205010;90;1
2020-05-15;ES;Vargem Alta;3205030;70;0
2020-05-15;ES;Venda Nova do Imigrante;3205060;310;0
2020-05-15;ES;Viana;3205100;1300;5
2020-05-15;ES;Vila Pavão;3205150;0;0
2020-05-15;ES;Vila Valério;3205170;130;0
2020-05-15;ES;Vila Velha;3205200;13050;43
2020-05-15;ES;Vitória;3205300;10880;51
2020-05-16;ES;Afonso Cláudio;3200100;350;5
2020-05-16;ES;Águia Branca;3200130;20;1
2020-05-16;ES;Água Doce do Norte;3200160;80;0
2020-05-16;ES;Alegre;3200200;60;0
2020-05-16;ES;Alfredo Chaves;3200300;330;2
2020-05-16;ES;Alto Rio Novo;3200350;0;0
2020-05-16;ES;Anchieta;3200400;340;0
2020-05-16;ES;Apiacá;3200500;80;0
2020-05-16;ES;Aracruz;3200600;540;5
2020-05-16;ES;Atílio Vivacqua;3200700;10;0
2020-05-16;ES;Baixo Guandu;3200800;300;1
2020-05-16;ES;Barra de São Francisco;3200900;360;1
2020-05-16;ES;Boa Esperança;3201000;120;0
2020-05-16;ES;Bom Jesus do Norte;3201100;160;0
2020-05-16;ES;Brejetuba;3201150;30;0
2020-05-16;ES;Cachoeiro de Itapemirim;3201200;720;1
2020-05-16;ES;Cariacica;3201300;8790;34
2020-05-16;ES;Castelo;3201400;130;1
2020-05-16;ES;Colatina;3201500;1040;2
2020-05-16;ES;Conceição da Barra;3201600;20;0
2020-05-16;ES;Conceição do Castelo;3201700;120;0
2020-05-16;ES;Divino de São Lourenço;3201800;10;0
2020-05-16;ES;Domingos Martins;3201900;480;0
2020-05-16;ES;Dores do Rio Preto;3202000;0;0
2020-05-16;ES;Ecoporanga;3202100;130;1
2020-05-16;ES;Fundão;3202200;640;7
2020-05-16;ES;Governador Lindenberg;3202250;0;0
2020-05-16;ES;Guaçuí;3202300;180;0
2020-05-16;ES;Guarapari;3202400;1060;5
2020-05-16;ES;Ibatiba;3202450;20;0
2020-05-16;ES;Ibiraçu;3202500;80;0
2020-05-16;ES;Ibitirama;3202550;10;0
2020-05-16;ES;Iconha;3202600;90;0
2020-05-16;ES;Irupi;3202650;40;0
2020-05-16;ES;Itaguaçu;3202700;0;0
2020-05-16;ES;Itapemirim;3202800;190;1
2020-05-16;ES;Itarana;3202900;30;0
2020-05-16;ES;Iúna;3203000;20;1
2020-05-16;ES;Jaguaré;3203050;30;0
2020-05-16;ES;Jerônimo Monteiro;3203100;20;0
2020-05-16;ES;João Neiva;3203130;140;0
2020-05-16;ES;Laranja da Terra;3203160;80;0
2020-05-16;ES;Linhares;3203200;770;1
2020-05-16;ES;Mantenópolis;3203300;30;0
2020-05-16;ES;Marataízes;3203320;900;5
2020-05-16;ES;Marechal Floriano;3203340;320;0
2020-05-16;ES;Marilândia;3203350;50;0
2020-05-16;ES;Mimoso do Sul;3203400;190;0
2020-05-16;ES;Montanha;3203500;60;0
2020-05-16;ES;Mucurici;3203600;0;0
2020-05-16;ES;Muniz Freire;3203700;50;1
2020-05-16;ES;Muqui;3203800;70;0
2020-05-16;ES;Nova Venécia;3203900;100;1
2020-05-16;ES;Pancas;3204000;170;0
2020-05-16;ES;Pedro Canário;3204050;50;0
2020-05-16;ES;Pinheiros;3204100;60;1
2020-05-16;ES;Piúma;3204200;290;1
2020-05-16;ES;Ponto Belo;3204250;0;0
2020-05-16;ES;Presidente Kennedy;3204300;770;2
2020-05-16;ES;Rio Bananal;3204350;60;0
2020-05-16;ES;Rio Novo do Sul;3204400;60;0
2020-05-16;ES;Santa Leopoldina;3204500;120;0
2020-05-16;ES;Santa Maria de Jetibá;3204550;380;3
2020-05-16;ES;Santa Teresa;3204600;590;1
2020-05-16;ES;São Domingos do Norte;3204650;0;0
2020-05-16;ES;São Gabriel da Palha;3204700;70;0
2020-05-16;ES;São José do Calçado;3204800;160;0
2020-05-16;ES;São Mateus;3204900;920;2
2020-05-16;ES;São Roque do Canaã;3204950;40;0
2020-05-16;ES;Serra;3205000;13150;77
2020-05-16;ES;Sooretama;3205010;90;1
2020-05-16;ES;Vargem Alta;3205030;80;1
2020-05-16;ES;Venda Nova do Imigrante;3205060;320;0
2020-05-16;ES;Viana;3205100;1350;5
2020-05-16;ES;Vila Pavão;3205150;0;0
2020-05-16;ES;Vila Valério;3205170;130;0
2020-05-16;ES;Vila Velha;3205200;13550;45
2020-05-16;ES;Vitória;3205300;12090;55
2020-05-17;ES;Afonso Cláudio;3200100;380;5
2020-05-17;ES;Águia Branca;3200130;30;2
2020-05-17;ES;Água Doce do Norte;3200160;90;1
2020-05-17;ES;Alegre;3200200;60;0
2020-05-17;ES;Alfredo Chaves;3200300;360;2
2020-05-17;ES;Alto Rio Novo;3200350;0;0
2020-05-17;ES;Anchieta;3200400;360;0
2020-05-17;ES;Apiacá;3200500;80;0
2020-05-17;ES;Aracruz;3200600;560;5
2020-05-17;ES;Atílio Vivacqua;3200700;10;0
2020-05-17;ES;Baixo Guandu;3200800;330;1
2020-05-17;ES;Barra de São Francisco;3200900;360;1
2020-05-17;ES;Boa Esperança;3201000;120;0
2020-05-17;ES;Bom Jesus do Norte;3201100;160;0
2020-05-17;ES;Brejetuba;3201150;30;0
2020-05-17;ES;Cachoeiro de Itapemirim;3201200;800;3
2020-05-17;ES;Cariacica;3201300;9040;36
2020-05-17;ES;Castelo;3201400;130;1
2020-05-17;ES;Colatina;3201500;1050;3
2020-05-17;ES;Conceição da Barra;3201600;20;0
2020-05-17;ES;Conceição do Castelo;3201700;120;0
2020-05-17;ES;Divino de São Lourenço;3201800;20;0
2020-05-17;ES;Domingos Martins;3201900;470;0
2020-05-17;ES;Dores do Rio Preto;3202000;0;0
2020-05-17;ES;Ecoporanga;3202100;130;1
2020-05-17;ES;Fundão;3202200;640;7
2020-05-17;ES;Governador Lindenberg;3202250;0;0
2020-05-17;ES;Guaçuí;3202300;180;0
2020-05-17;ES;Guarapari;3202400;1070;5
2020-05-17;ES;Ibatiba;3202450;20;0
2020-05-17;ES;Ibiraçu;3202500;120;0
2020-05-17;ES;Ibitirama;3202550;10;0
2020-05-17;ES;Iconha;3202600;90;0
2020-05-17;ES;Irupi;3202650;40;0
2020-05-17;ES;Itaguaçu;3202700;0;0
2020-05-17;ES;Itapemirim;3202800;230;1
2020-05-17;ES;Itarana;3202900;30;0
2020-05-17;ES;Iúna;3203000;20;1
2020-05-17;ES;Jaguaré;3203050;30;0
2020-05-17;ES;Jerônimo Monteiro;3203100;30;0
2020-05-17;ES;João Neiva;3203130;140;0
2020-05-17;ES;Laranja da Terra;3203160;80;0
2020-05-17;ES;Linhares;3203200;780;1
2020-05-17;ES;Mantenópolis;3203300;20;0
2020-05-17;ES;Marataízes;3203320;920;5
2020-05-17;ES;Marechal Floriano;3203340;330;0
2020-05-17;ES;Marilândia;3203350;50;0
2020-05-17;ES;Mimoso do Sul;3203400;190;0
2020-05-17;ES;Montanha;3203500;60;0
2020-05-17;ES;Mucurici;3203600;0;0
2020-05-17;ES;Muniz Freire;3203700;50;1
2020-05-17;ES;Muqui;3203800;70;0
2020-05-17;ES;Nova Venécia;3203900;100;1
2020-05-17;ES;Pancas;3204000;170;0
2020-05-17;ES;Pedro Canário;3204050;50;0
2020-05-17;ES;Pinheiros;3204100;60;1
2020-05-17;ES;Piúma;3204200;310;1
2020-05-17;ES;Ponto Belo;3204250;0;0
2020-05-17;ES;Presidente Kennedy;3204300;770;2
2020-05-17;ES;Rio Bananal;3204350;60;0
2020-05-17;ES;Rio Novo do Sul;3204400;60;0
2020-05-17;ES;Santa Leopoldina;3204500;120;0
2020-05-17;ES;Santa Maria de Jetibá;3204550;390;3
2020-05-17;ES;Santa Teresa;3204600;590;1
2020-05-17;ES;São Domingos do Norte;3204650;0;0
2020-05-17;ES;São Gabriel da Palha;3204700;70;0
2020-05-17;ES;São José do Calçado;3204800;160;0
2020-05-17;ES;São Mateus;3204900;960;2
2020-05-17;ES;São Roque do Canaã;3204950;40;0
2020-05-17;ES;Serra;3205000;13330;78
2020-05-17;ES;Sooretama;3205010;90;1
2020-05-17;ES;Vargem Alta;3205030;80;1
2020-05-17;ES;Venda Nova do Imigrante;3205060;330;0
2020-05-17;ES;Viana;3205100;1400;7
2020-05-17;ES;Vila Pavão;3205150;0;0
2020-05-17;ES;Vila Valério;3205170;130;0
2020-05-17;ES;Vila Velha;3205200;13720;48
2020-05-17;ES;Vitória;3205300;12490;56
2020-05-18;ES;Afonso Cláudio;3200100;400;6
2020-05-18;ES;Águia Branca;3200130;30;2
2020-05-18;ES;Água Doce do Norte;3200160;110;1
2020-05-18;ES;Alegre;3200200;70;0
2020-05-18;ES;Alfredo Chaves;3200300;420;2
2020-05-18;ES;Alto Rio Novo;3200350;0;0
2020-05-18;ES;Anchieta;3200400;370;0
2020-05-18;ES;Apiacá;3200500;100;0
2020-05-18;ES;Aracruz;3200600;630;5
2020-05-18;ES;Atílio Vivacqua;3200700;10;0
2020-05-18;ES;Baixo Guandu;3200800;370;1
2020-05-18;ES;Barra de São Francisco;3200900;430;1
2020-05-18;ES;Boa Esperança;3201000;190;1
2020-05-18;ES;Bom Jesus do Norte;3201100;180;0
2020-05-18;ES;Brejetuba;3201150;40;0
2020-05-18;ES;Cachoeiro de Itapemirim;3201200;910;3
2020-05-18;ES;Cariacica;3201300;9680;38
2020-05-18;ES;Castelo;3201400;130;1
2020-05-18;ES;Colatina;3201500;1150;3
2020-05-18;ES;Conceição da Barra;3201600;20;0
2020-05-18;ES;Conceição do Castelo;3201700;140;1
2020-05-18;ES;Divino de São Lourenço;3201800;20;0
2020-05-18;ES;Domingos Martins;3201900;500;0
2020-05-18;ES;Dores do Rio Preto;3202000;0;0
2020-05-18;ES;Ecoporanga;3202100;160;1
2020-05-18;ES;Fundão;3202200;710;7
2020-05-18;ES;Governador Lindenberg;3202250;0;0
2020-05-18;ES;Guaçuí;3202300;200;0
2020-05-18;ES;Guarapari;3202400;1120;5
2020-05-18;ES;Ibatiba;3202450;30;0
2020-05-18;ES;Ibiraçu;3202500;120;0
2020-05-18;ES;Ibitirama;3202550;10;0
2020-05-18;ES;Iconha;3202600;90;0
2020-05-18;ES;Irupi;3202650;50;0
2020-05-18;ES;Itaguaçu;3202700;0;0
2020-05-18;ES;Itapemirim;3202800;270;1
2020-05-18;ES;Itarana;3202900;40;0
2020-05-18;ES;Iúna;3203000;30;1
2020-05-18;ES;Jaguaré;3203050;30;0
2020-05-18;ES;Jerônimo Monteiro;3203100;30;0
2020-05-18;ES;João Neiva;3203130;140;0
2020-05-18;ES;Laranja da Terra;3203160;80;0
2020-05-18;ES;Linhares;3203200;790;1
2020-05-18;ES;Mantenópolis;3203300;20;0
2020-05-18;ES;Marataízes;3203320;950;6
2020-05-18;ES;Marechal Floriano;3203340;350;0
2020-05-18;ES;Marilândia;3203350;50;0
2020-05-18;ES;Mimoso do Sul;3203400;200;0
2020-05-18;ES;Montanha;3203500;60;0
2020-05-18;ES;Mucurici;3203600;0;0
2020-05-18;ES;Muniz Freire;3203700;50;1
2020-05-18;ES;Muqui;3203800;70;0
2020-05-18;ES;Nova Venécia;3203900;110;1
2020-05-18;ES;Pancas;3204000;250;0
2020-05-18;ES;Pedro Canário;3204050;50;0
2020-05-18;ES;Pinheiros;3204100;60;1
2020-05-18;ES;Piúma;3204200;330;1
2020-05-18;ES;Ponto Belo;3204250;0;0
2020-05-18;ES;Presidente Kennedy;3204300;770;2
2020-05-18;ES;Rio Bananal;3204350;60;0
2020-05-18;ES;Rio Novo do Sul;3204400;60;0
2020-05-18;ES;Santa Leopoldina;3204500;120;0
2020-05-18;ES;Santa Maria de Jetibá;3204550;430;3
2020-05-18;ES;Santa Teresa;3204600;600;2
2020-05-18;ES;São Domingos do Norte;3204650;0;0
2020-05-18;ES;São Gabriel da Palha;3204700;70;0
2020-05-18;ES;São José do Calçado;3204800;160;0
2020-05-18;ES;São Mateus;3204900;1020;2
2020-05-18;ES;São Roque do Canaã;3204950;60;0
2020-05-18;ES;Serra;3205000;13810;82
2020-05-18;ES;Sooretama;3205010;90;1
2020-05-18;ES;Vargem Alta;3205030;80;1
2020-05-18;ES;Venda Nova do Imigrante;3205060;340;0
2020-05-18;ES;Viana;3205100;1570;8
2020-05-18;ES;Vila Pavão;3205150;0;0
2020-05-18;ES;Vila Valério;3205170;180;0
2020-05-18;ES;Vila Velha;3205200;14200;50
2020-05-18;ES;Vitória;3205300;13510;58
2020-05-19;ES;Afonso Cláudio;3200100;400;6
2020-05-19;ES;Águia Branca;3200130;40;2
2020-05-19;ES;Água Doce do Norte;3200160;110;1
2020-05-19;ES;Alegre;3200200;60;0
2020-05-19;ES;Alfredo Chaves;3200300;460;2
2020-05-19;ES;Alto Rio Novo;3200350;0;0
2020-05-19;ES;Anchieta;3200400;390;0
2020-05-19;ES;Apiacá;3200500;100;0
2020-05-19;ES;Aracruz;3200600;650;5
2020-05-19;ES;Atílio Vivacqua;3200700;10;0
2020-05-19;ES;Baixo Guandu;3200800;390;1
2020-05-19;ES;Barra de São Francisco;3200900;500;1
2020-05-19;ES;Boa Esperança;3201000;230;1
2020-05-19;ES;Bom Jesus do Norte;3201100;190;0
2020-05-19;ES;Brejetuba;3201150;50;0
2020-05-19;ES;Cachoeiro de Itapemirim;3201200;1050;3
